"CODIGO";"DESCRIPCION";"COSTO";"ULTCOSTO";"PRECIO1";"PRECIO2";"PRECIO3";"PRECIO4";"PRECIO5";"PRECIO6";"PRECIO";"PORCENTAJE";"ULTPRECIO";"MARCA";"COLOR";"CATEGORIA";"SUBCATEGORIA";"UBICACION";"UNIDAD";"DISPONIBLE";"ENPRODUCCION";"NOTAS";"IVA";"TASA";"IMPOTROS";"IIBB";"STOCKMINIMO";"STOCKMAXIMO";"STOCKVENDIDO";"FECHACOMPULT";"LISTA";"PROCEDENCIA";"CODIGOBARRA";"RUBRO";"PROVEEDOR";"GARANTIA";"FECHA";"PEDIDO";"STOCK";"EXISTENTE";"ACTUAL";"MARCADOCONTADO";"MARCADOLISTA";"MARCADOFINAL";"PREPARADO";"CTANOMBRE";"CTATIPO";"CTAANTICIPO";"CTAIIBB";"ESTADO";"VENCE";"VENCIMIENTO";"DESLARGA";"RESERVA";"INDIVIDUAL";"MODIFICADO";"SLUG";"ENLACE";"TIPO";"DESTACADO";"VISIBLE";"REBAJADODESDE";"REBAJADOHASTA";"VIRTUAL";"DESCARGAR";"DESCARGA";"DESCARGARLIMITE";"DESCARGAREXPIRA";"URLEXTERNA";"BOTON";"ESTADOIMPUESTO";"CLASEIMPUESTO";"ESTADOSTOCK";"PESO";"DIMENSION";"CLASEENVIO";"VALORACION";"VENTADIRIGIDA";"VENTACRUZADA";"PADRE";"NOTACOMPRA";"ETIQUETA";"ATRIBUTO";"ATRIBUTOPORDEFECTO";"META";"USD"
1092;"campera rustica blue";850;;892.5;935;977.5;1020;1062.5;1105;1700;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/11/2020;;"";"562147141";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1093;"short algodon pilim";460;;483;506;529;552;575;598;920;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/11/2020;;"";"561241781";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1094;"camperita chamba";850;;892.5;935;977.5;1020;1062.5;1105;1700;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/11/2020;;"";"305617009013";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1095;"remeras uv 50 bulvanera";1330;;1396.5;1463;1529.5;1596;1662.5;1729;2660;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;26/11/2020;;"";"652148549";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1096;"the georgito VINCHA";100;;105;110;115;120;125;130;200;100;;0;0;0;0;"";"c/u";14;;"";;0;0;0;;;;27/11/2020;;"";"425641258";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1097;"the georgito ALPARGATAS";190;;199.5;209;218.5;228;237.5;247;380;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;27/11/2020;;"";"326145012";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1098;"the georgito SET ESCARPINES + GORRITO";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";11;;"";;0;0;0;;;;27/11/2020;;"";"612045896";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1099;"the georgito CONJUNTO BODY";640;;672;704;736;768;800;832;1280;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;27/11/2020;;"";"362154021";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1100;"the georgito BABERO CON APLIQUE";170;;178.5;187;195.5;204;212.5;221;340;100;;0;0;0;0;"";"c/u";36;;"";;0;0;0;;;;27/11/2020;;"";"625142601";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1101;"medias conamor";110;;115.5;121;126.5;132;137.5;143;220;100;;0;0;0;0;"";"c/u";21;;"";;0;0;0;;;;30/11/2020;;"";"264017045";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1102;"rem uv playa";580;;609;638;667;696;725;754;1160;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;30/11/2020;;"";"561243372";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1103;"remeras uv";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;30/11/2020;;"";"532153617";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1104;"rem uv";680;;714;748;782;816;850;884;1360;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;30/11/2020;;"";"415215110";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1105;"jardinero jeans rock";750;;787.5;825;862.5;900;937.5;975;1500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;30/11/2020;;"";"362586327";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1106;"remeras sin mangas pumparriba";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;30/11/2020;;"";"32515165";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1107;"camisita sin mangas polin";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;30/11/2020;;"";"264213457";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1108;"remera estampa bordado";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;30/11/2020;;"";"36213535";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1109;"remera aloha";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;30/11/2020;;"";"5621452164";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1110;"bikini alabama";550;;577.5;605;632.5;660;687.5;715;1100;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;30/11/2020;;"";"652146347";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1111;"pantalon jeans con bigotes";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;30/11/2020;;"";"56425192";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1112;"cokito boxer";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";11;;"";;0;0;0;;;;12/12/2020;;"";"450265";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1113;"short modal estampado con cintura";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"214273541";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1114;"emi short bebe";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;17/12/2020;;"";"210393400";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1115;"remera tuyuven sin mangas";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;17/12/2020;;"";"210701004";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1116;"tuyuven musculosa";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;17/12/2020;;"";"210701006";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1117;"calza basica algodon";440;;462;484;506;528;550;572;880;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"211157015";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1118;"adachi body";290;;304.5;319;333.5;348;362.5;377;580;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;17/12/2020;;"";"211157406";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1119;"bermuda adachi";450;;472.5;495;517.5;540;562.5;585;900;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"211157035";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1120;"adachi bermuda estampada";540;;567;594;621;648;675;702;1080;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"211157090";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1121;"solero estampado";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"217349910";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1122;"adachi monito algodon";450;;472.5;495;517.5;540;562.5;585;900;100;;0;0;0;0;"";"c/u";7;;"";;0;0;0;;;;17/12/2020;;"";"211157025";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1123;"adchi short nena";460;;483;506;529;552;575;598;920;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;17/12/2020;;"";"211157093";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1124;"adachi remera nena rayada";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"211157080";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1125;"adachi calaza algodon y lycra estampada";450;;472.5;495;517.5;540;562.5;585;900;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"211157054";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1126;"vestido estampado con bolado";380;;399;418;437;456;475;494;760;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"217349915";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1127;"remera nena con moño en la espada";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;17/12/2020;;"";"211157027";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1128;"narocca calza frutas";500;;525;550;575;600;625;650;1000;100;;0;0;0;0;"";"c/u";7;;"";;0;0;0;;;;17/12/2020;;"";"211414892";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1129;"vestido dino bebe";500;;525;550;575;600;625;650;1000;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"210370106";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1130;"adachi remera varon con estampas de cool";390;;409.5;429;448.5;468;487.5;507;780;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"211157060";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1131;"short microfribra combinado ";325;;341.25;357.5;373.75;390;406.25;422.5;650;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;17/12/2020;;"";"218251975";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1132;"adachi pescador";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"211157097";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1133;"mini dreams enteritos";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;17/12/2020;;"";"210340929";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1134;"minidams remera sin mangas ";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;17/12/2020;;"";"210340997";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1135;"mini dreams conjunto musculosa";480;;504;528;552;576;600;624;960;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;17/12/2020;;"";"210340955";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1136;"adachi short beba";410;;430.5;451;471.5;492;512.5;533;820;100;;0;0;0;0;"";"c/u";10;;"";;0;0;0;;;;17/12/2020;;"";"211157513";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1137;"calza nena con cierre";490;;514.5;539;563.5;588;612.5;637;980;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"211157026";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1138;"body beba algodon adachi";430;;451.5;473;494.5;516;537.5;559;860;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;17/12/2020;;"";"211157403";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1139;"remera nena algodon estampado con bolados";390;;409.5;429;448.5;468;487.5;507;780;100;;0;0;0;0;"";"c/u";9;;"";;0;0;0;;;;17/12/2020;;"";"211157010";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1140;"short rustico ";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;17/12/2020;;"";"215072934";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1141;"short rustico nena";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";7;;"";;0;0;0;;;;17/12/2020;;"";"214273547";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1142;"ailin sunga estampada";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"210770411";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1143;"cherry bonbacha beba";130;;136.5;143;149.5;156;162.5;169;260;100;;0;0;0;0;"";"c/u";20;;"";;0;0;0;;;;17/12/2020;;"";"0450119";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1144;"remera varon con estampa run champ";430;;451.5;473;494.5;516;537.5;559;860;100;;0;0;0;0;"";"c/u";11;;"";;0;0;0;;;;17/12/2020;;"";"211157044";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1145;"adachi remera nena con manga";390;;409.5;429;448.5;468;487.5;507;780;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;17/12/2020;;"";"211157067";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1146;"emi short varon";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"210393419";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1147;"emi short nena";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"210393410";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1148;"adachi baby set 4";830;;871.5;913;954.5;996;1037.5;1079;1660;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;17/12/2020;;"";"211157411";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1149;"gaudi set x 3";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;17/12/2020;;"";"0230513";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1150;"zapatillas tipo converse";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";17;;"";;0;0;0;;;;18/12/2020;;"";"325416521";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1151;"remera jersey miami";375;;393.75;412.5;431.25;450;468.75;487.5;750;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;21/12/2020;;"";"40746";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1152;"remera jersey rayado rio";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;21/12/2020;;"";"20879";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1153;"biker algodon y lycra DREAMS";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;21/12/2020;;"";"11032";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1154;"musculosa jersey JUNGLE";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;21/12/2020;;"";"20875";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1155;"musculosa algodon y lycra VENECIA";390;;409.5;429;448.5;468;487.5;507;780;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;21/12/2020;;"";"11012";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1156;"short de gabardina ZOO";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;21/12/2020;;"";"20924";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1157;"biker algodon y lycra est MAR";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;21/12/2020;;"";"30610";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1158;"short de baño SHARK";480;;504;528;552;576;600;624;960;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;21/12/2020;;"";"40784";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1159;"musculosa jersey SIMPLY";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;21/12/2020;;"";"40762";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1160;"vestido jersey GIVE";550;;577.5;605;632.5;660;687.5;715;1100;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;21/12/2020;;"";"30592";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1161;"remera jersey COOL";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;21/12/2020;;"";"40690";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1162;"remera jersey COAST";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;21/12/2020;;"";"40738";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1163;"remera jersey NAUTICO";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;21/12/2020;;"";"20819";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1164;"short algodon y lycra FLOOP";370;;388.5;407;425.5;444;462.5;481;740;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;21/12/2020;;"";"11029";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1165;"remera jersey PARADISE";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;21/12/2020;;"";"20904";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1166;"malla enterisa tricot CHERRYS";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;21/12/2020;;"";"30604";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1167;"bermuda jeans";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;23/12/2020;;"";"654125623";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1168;"jeans moom";650;;682.5;715;747.5;780;812.5;845;1300;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;23/12/2020;;"";"62594196";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1169;"bermuda jeans elastizado";670;;703.5;737;770.5;804;837.5;871;1340;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;23/12/2020;;"";"62418623";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1170;"short jeans elastizado";630;;661.5;693;724.5;756;787.5;819;1260;100;;0;0;0;0;"";"c/u";11;;"";;0;0;0;;;;23/12/2020;;"";"5126428197";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1171;"remera manga corta jersey ";380;;399;418;437;456;475;494;760;100;;0;0;0;0;"";"c/u";11;;"";;0;0;0;;;;23/12/2020;;"";"625416268";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1172;"remera nena urbanano";375;;393.75;412.5;431.25;450;468.75;487.5;750;100;;0;0;0;0;"";"c/u";15;;"";;0;0;0;;;;23/12/2020;;"";"5126421282";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1173;"musculosas urbanano";375;;393.75;412.5;431.25;450;468.75;487.5;750;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;23/12/2020;;"";"652145252";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1174;"pantalon rustico";445;;467.25;489.5;511.75;534;556.25;578.5;890;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;23/12/2020;;"";"231542121";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
1175;"bermuda rustico varon estampado ";550;;577.5;605;632.5;660;687.5;715;1100;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;26/12/2020;;"";"211157100";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
